profile,timing,energy,DX,DY
9.999999980190546,1.15692008328843,11.5692008099664,9.483130541048013,3.152858650745565
9.999999976596856,0.518552772176965,5.18552770963389,9.78181458740437,2.0570030368531143
9.999999972008299,0.411150248297664,4.11150247146784,9.922576995995769,1.2268506968260215
9.99999996714307,0.355730793857415,3.55730792688593,9.971275909083488,0.7528442479963928
9.999999961850955,0.321111550774399,3.21111549549389,9.977610252099112,0.6678450861212095
9.996639428821585,0.297702685426570,2.97602640320132,9.951179032577784,0.9760252083411203
9.99161278791202,0.281356118263361,2.81120138919749,9.858100903511513,1.6597035662795232
9.985673151890259,0.269823920776280,2.69437348143346,9.634760898916284,2.656874218040933
9.978609305448126,0.261610883858730,2.61051280007923,9.227011257280537,3.8363889752186893
9.986628940486627,0.255515801459112,2.55174149760320,8.639789593507885,5.0210344126646085
9.448567626524742,0.251462397558520,2.37595946885972,7.988090470826137,6.009639509482838
7.404929894580975,0.251798875117774,1.86455301778147,7.652793715715234,6.436722759343205
6.564588769645239,0.256553317401142,1.68416702622677,7.742357133520272,6.327430201012788
2.9625534799178674,0.269373555240190,0.798033563474674,8.241734707917203,5.653805884652719
0.31229342246511294,0.297731703295039,0.0929796525983751,8.866552880499512,4.609465001496417
0.27518680144921914,0.340987268888129,0.0938351958602290,9.393951877609652,3.406687982511926
0.31712873666959224,0.396905834441539,0.125870245853236,9.759053089510417,2.1509628828426557
0.3495084375854417,0.467674140072211,0.163456057995753,9.947048293906846,0.9776158338388825
0.3926159991376051,0.554202025316492,0.217588581893719,9.996900909209216,-0.0029385614980128594
0.43933571627424406,0.653982034757575,0.287317665670707,9.97138844231813,-0.7354654497253463
0.5083050863277058,0.759097023966760,0.385852878298529,9.926088338761474,-1.2093465395178242
0.7183177296730994,0.850179758259502,0.610699193766990,9.896758640752523,-1.4329019573367745
1.01984044185991,0.903336527496036,0.921259123349754,9.899418835811957,-1.4141341948331885
3.242492425953003,0.812115103442838,2.63327707191544,9.932754295004997,-1.1522738434509634
3.495633099414078,0.688789608796472,2.40775575504142,9.97785930048849,-0.6384572505124808
6.265077730445075,0.579142732254632,3.62837423459761,9.99571293923509,0.1342312226744582
3.1733113742237546,0.534839745137753,1.69721304663257,9.928308241069317,1.1498813807920456
0.2711797993445595,0.623479861575334,0.169075143757373,9.714171341511246,2.34453635505821
0.23386891226776735,0.940126787084719,0.219866429089294,9.321292009735771,3.6007707226330226
