profile,timing,energy,DX,DY
10.0,0.739408752174507,7.39408752174507,4.999750018760096,0.04999750018760096
9.999999999999998,0.325261724115877,3.25261724115877,4.999750018760096,0.04999750018760096
10.0,0.257682044398513,2.57682044398513,4.999750018760096,0.04999750018760096
10.0,0.222930825680287,2.22930825680287,4.999750018760096,0.04999750018760096
10.0,0.200871715020150,2.00871715020150,4.999750018760096,0.04999750018760096
10.0,0.185310231715187,1.85310231715187,4.999750018760096,0.04999750018760096
7.616654044320783,0.176041964951296,1.34085074431647,4.999750018760096,0.04999750018760096
9.516960857935299,0.168992669987790,1.60829662555178,4.999750018760096,0.04999750018760096
9.497139479077894,0.161488688789386,1.53368060172620,4.999750018760096,0.04999750018760096
4.699260826492397,0.158885373097185,0.746643809698231,4.999750018760096,0.04999750018760096
2.276555951721937,0.162253435951258,0.369379025302170,4.999750018760096,0.04999750018760096
9.999999999999996,0.161072018126550,1.61072018126550,4.999750018760096,0.04999750018760096
0.9715646717588864,0.161134865405099,0.156552942616218,4.999750018760096,0.04999750018760096
1.8374316579172258,0.168176875052171,0.309013514350449,4.999750018760096,0.04999750018760096
1.7900903077215466,0.174912030908431,0.313108331233074,4.999750018760096,0.04999750018760096
0.7017323208924874,0.183433205997409,0.128721009373312,4.999750018760096,0.04999750018760096
0.8962269584042319,0.193858808066095,0.173741489912946,4.999750018760096,0.04999750018760096
6.702807545525359,0.195903899554706,1.31310613613313,4.999750018760096,0.04999750018760096
5.659286900083951,0.191230459015246,1.08222803160202,4.999750018760096,0.04999750018760096
2.8060351897581915e-15,0.196483598017236,5.51339890246666e-16,4.999750018760096,0.04999750018760096
8.280984302169766e-16,0.211177698428979,1.74875920565871e-16,4.999750018760096,0.04999750018760096
6.968696557799859e-17,0.228264816099800,1.59070823822150e-17,4.999750018760096,0.04999750018760096
1.783674019648161e-15,0.248385022504276,4.43037911510600e-16,4.999750018760096,0.04999750018760096
0.0,0.272430296199783,0,4.999750018760096,0.04999750018760096
0.0,0.301682659878967,0,4.999750018760096,0.04999750018760096
6.643679007249138e-16,0.338054942243454,2.24592852307966e-16,4.999750018760096,0.04999750018760096
0.0,0.384536259574298,0,4.999750018760096,0.04999750018760096
7.502862424723443e-17,0.446080512313052,3.34688071423498e-17,4.999750018760096,0.04999750018760096
2.0550044190292682e-16,0.531559736266414,1.09235760700551e-16,4.999750018760096,0.04999750018760096
0.0,0.658667364438788,0,4.999750018760096,0.04999750018760096
