profile,timing,energy,DX,DY
10.0,0.14135331794369524,1.4135331794369523,0.9999507023167098,-0.009802748958829597
10.0,0.05854610488573986,0.5854610488573986,0.9998864559747744,-0.015001823927434864
10.0,0.04491871763939876,0.4491871763939876,0.9998061579608475,-0.019648252233470446
10.0,0.037864004789535485,0.3786400478953549,0.9997175062380848,-0.023742198309537117
9.999999999999998,0.03335540527422982,0.3335540527422981,0.9996272769058123,-0.027284014296362222
10.0,0.030152729533978052,0.3015272953397805,0.9995413249271223,-0.030274161324331944
9.999999999999998,0.027725908356222826,0.2772590835622282,0.9994645863116602,-0.03271314156203098
10.0,0.02580465218985519,0.25804652189855193,0.9994010819355026,-0.034601441041974906
10.0,0.024234602015473127,0.24234602015473128,0.999353920633439,-0.03593948314757281
10.0,0.022920293465462833,0.22920293465462832,0.9993253032007487,-0.036727592747143545
10.0,0.02179907393274811,0.2179907393274811,0.9993165247578872,-0.03696597082030012
9.999999999999998,0.020827885860062494,0.2082788586006249,0.999327976933273,-0.03665467956509694
10.0,0.01997602727206428,0.1997602727206428,0.9993591484089848,-0.03579363789317597
10.0,0.019220935484550686,0.19220935484550686,0.9994086238293676,-0.03438262729925495
10.0,0.01854560642743381,0.18545606427433808,0.9994740821639425,-0.03242130816275546
9.999999999999998,0.017936948735770914,0.1793694873577091,0.9995522939789225,-0.029909246502332454
10.0,0.017384696987638216,0.17384696987638215,0.9996391172535368,-0.026845951239435673
10.0,0.016880672591418885,0.16880672591418885,0.9997294941058499,-0.023230922121380893
10.0,0.01641826805319617,0.1641826805319617,0.9998174477004795,-0.019063708336497953
10.0,0.0159920789531389,0.159920789531389,0.9998960793382139,-0.014343977874035296
10.0,0.015597636123188638,0.15597636123188638,0.9999575690017082,-0.009071597691677535
10.0,0.015231207271980714,0.15231207271980715,0.9999931782658678,-0.0032467245585369175
10.0,0.014889647727351933,0.14889647727351932,0.9999932570281089,0.0031300935941489527
10.0,0.014570286557390644,0.14570286557390644,0.9999472567869816,0.010057806162446337
10.0,0.014270838546748956,0.14270838546748957,0.9998437501053559,0.017534738774227954
10.0,0.013989335367552072,0.13989335367552072,0.999670458259061,0.025558463390292774
9.999999999999998,0.013724071200714862,0.1372407120071486,0.9994142897994607,0.034125660733555385
9.999999999999995,0.013473559321982062,0.13473559321982054,0.9990613889385713,0.04323197643307397
10.0,0.013236497178655781,0.13236497178655782,0.99859719939559,0.052871872828731625
10.0,0.013011737996161612,0.13011737996161613,0.9980065393392579,0.06303847847877053
9.999999999999991,0.012798267594202507,0.12798267594202495,0.9972736956115114,0.07372343833719253
10.0,0.012595185248679036,0.12595185248679036,0.9963825315935537,0.08491676743553489
10.0,0.012401687839329042,0.12401687839329043,0.9953166141713155,0.09660671186131697
10.0,0.01221705661516669,0.12217056615166691,0.994059357799415,0.10877962089059029
10.0,0.01204064608190552,0.12040646081905519,0.9925941854817211,0.12141983452696253
10.0,0.011871874633141263,0.11871874633141263,0.9909047068504151,0.13450959106584393
10.0,0.011710216587996565,0.11710216587996565,0.9889749095236766,0.1480289590034332
9.735945255833505,0.011557219873730219,0.11252046000026843,0.9867893642876879,0.1619557981263668
9.999999999999998,0.01141029884238908,0.11410298842389077,0.9843334382821922,0.17626575366542352
9.87711543595417,0.011268018140717262,0.11129551591029008,0.981593513279222,0.1909322872888789
9.836682163565708,0.011132261652286682,0.10950451963519493,0.978557204871322,0.20592674798056487
9.992982352588767,0.011000731088514513,0.10993011163310014,0.9752135763847036,0.22121848462117555
9.351693540374555,0.010877040393658905,0.10171874838777309,0.9715533427879564,0.23677500125759465
8.7251746169958,0.010765525766138418,0.09393109215332518,0.9675690567746642,0.2525621540690526
8.112256554295355,0.01066507370823104,0.08651781409164032,0.9632552741095424,0.2685443886830503
7.5118799478740685,0.010574737287767986,0.07943615698602055,0.9586086898707435,0.28468501369541377
6.9230806606717845,0.010493707988913772,0.07264878683678594,0.9536282424960518,0.3009465058561487
6.344977715875608,0.010421293368593442,0.06612287419432764,0.948315179812198,0.3172908401123262
5.77676300715298,0.010356899194333536,0.059829352134638476,0.942673085592105,0.3336798374619474
5.217692491406454,0.010300015072655341,0.05374231130596707,0.9367078651848715,0.350075522493865
4.667078617818748,0.010250202785053956,0.0478385022464315,0.9304276863986161,0.3664404805137802
4.124283742208855,0.010207086841730948,0.04209692231666488,0.9238428834578372,0.3827382077171215
3.5887144087916822,0.010170346736855696,0.03649846987696151,0.9169658187602181,0.3989334429003053
3.0598163126171425,0.010139710660230004,0.031025652083389702,0.9098107140744105,0.4149924756923893
2.5370698588002094,0.010114950344826894,0.025662335643121096,0.902393450269301,0.4308834220755928
2.019986226296339,0.010095876885317897,0.020393532250725734,0.8947313444878091,0.4465764626917146
1.5081038304911192,0.010082337383490974,0.015205211628346545,0.8868429120411747,0.46204404031274393
1.0009851681641606,0.010074212256742024,0.010084137049936362,0.8787476157522178,0.47726101194366866
0.49821394158604315,0.010071413174295501,0.005017718454907364,0.8704656143891043,0.49220475699496546
4.371503159461554e-15,0.010073878409931777,4.40379912970483e-17,0.8620175132818986,0.5068552405513307
1.1778755290188099e-14,0.0100790405497429,1.1871855219530454e-16,0.8534241227607708,0.5211950334279383
1.3828099249551636e-14,0.0100843534641344,1.3944744056961035e-16,0.8447062318737153,0.5352092935056323
1.5332375001908347e-14,0.010089814472895909,1.5470081919812228e-16,0.835884398293274,0.548885710486319
3.4432672792700884e-15,0.010095422691355129,3.476123862354389e-17,0.8269985322840512,0.5621856959705109
