profile,timing,energy,DX,DY
9.99999999997958,1.62929010008778,16.2929010008445,9.950371902050392,0.9950371902050392
9.999999999997966,0.768016524171982,7.68016524171826,9.950371902050392,0.9950371902050392
9.999999999999977,0.632139176778184,6.32139176778182,9.950371902050392,0.9950371902050392
9.999999999996346,0.564314629816212,5.64314629816006,9.950371902050392,0.9950371902050392
9.999999999995586,0.522616391643063,5.22616391642832,9.950371902050392,0.9950371902050392
9.99999999999118,0.494194348929718,4.94194348929283,9.950371902050392,0.9950371902050392
9.999996828962647,0.473580777530418,4.73580627356185,9.950371902050392,0.9950371902050392
9.999999999982997,0.457999314145835,4.57999314145057,9.950371902050392,0.9950371902050392
9.999999999994392,0.445870796968552,4.45870796968302,9.950371902050392,0.9950371902050392
9.99999177654417,0.436222454482278,4.36222095756669,9.950371902050392,0.9950371902050392
1.6298632165967775,0.464835413727980,0.757618142606780,9.950371902050392,0.9950371902050392
3.347850222187087e-12,0.559065766888092,1.87166845189349e-12,9.950371902050392,0.9950371902050392
4.671479359605574e-19,0.727083582938755,3.39655595040646e-19,9.950371902050392,0.9950371902050392
1.603278943218376e-19,1.07047390559366,1.71626827210305e-19,9.950371902050392,0.9950371902050392
1.975946895552728e-19,2.72737560672635,5.38914936311716e-19,9.950371902050392,0.9950371902050392
